id	org_name	paper_count	is_org	canonical_org_name	country	example1	example2	example3
562	University of Adelaide	11	1	University of Adelaide	Australia	https://papers.nips.cc//paper/6608-deep-subspace-clustering-networks.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8186/8490	https://papers.nips.cc//paper/8308-social-bigat-multimodal-trajectory-forecasting-using-bicycle-gan-and-graph-attention-networks.pdf	
563	University of Nottingham	11	1	University of Nottingham	UK	https://aaai.org/ojs/index.php/AAAI/article/view/4113/3991	http://proceedings.mlr.press/v97/oglic19a/oglic19a.pdf	https://aaai.org/ojs/index.php/AAAI/article/view/4129/4007	
564	University of Kentucky	11	1	University of Kentucky	USA	https://www.aclweb.org/anthology/N18-1189.pdf	https://www.aclweb.org/anthology/C12-2055.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/viewFile/6294/7143	
565	Illinois Institute of Technology	11	1	Illinois Institute of Technology	USA	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9945/9227	https://www.aclweb.org/anthology/N15-1047.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8548/8848	
566	Watson Research	11	1	IBM	USA	https://www.aclweb.org/anthology/D14-1066.pdf	https://papers.nips.cc//paper/4647-gender-a-generic-diversified-ranking-algorithm.pdf	https://www.aclweb.org/anthology/P16-1014.pdf	
567	Amazon Inc	11	1	Amazon	USA	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8430/8622	https://www.aclweb.org/anthology/D18-1003.pdf	https://papers.nips.cc//paper/7129-a-greedy-approach-for-budgeted-maximum-inner-product-search.pdf	
568	NICTA Victoria Research Laboratory	11	1	NICTA Victoria Research Laboratory	Australia	https://www.aclweb.org/anthology/D12-1039.pdf	https://www.aclweb.org/anthology/Q14-1003.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9343/9277	
569	Leipzig University	11	1	Universität Leipzig	Germany	https://www.aclweb.org/anthology/N19-1068.pdf	https://aaai.org/ojs/index.php/AAAI/article/view/4116/3994	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/12078/11678	
570	IBM Research – China	11	1	IBM	USA	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14385/13934	https://papers.nips.cc//paper/6917-wasserstein-learning-of-deep-generative-point-process-models.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9444/9488	
571	Mount Holyoke College	11	1	Mount Holyoke College	USA	http://proceedings.mlr.press/v70/winner17a/winner17a.pdf	http://proceedings.mlr.press/v37/sunc15.pdf	https://papers.nips.cc//paper/6587-probabilistic-inference-with-generating-functions-for-poisson-latent-variable-models.pdf	
572	Binghamton University	11	1	Binghamton University	USA	https://papers.nips.cc//paper/9260-rates-of-convergence-for-large-scale-nearest-neighbor-classification.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/17002/16585	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14265/14139	
573	University at Albany	11	1	University at Albany	USA	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14969/13927	https://aaai.org/ojs/index.php/AAAI/article/view/4483/4361	https://papers.nips.cc//paper/6653-learning-with-average-top-k-loss.pdf	
574	Facebook Inc	11	1	Facebook	USA	http://arxiv.org/pdf/1312.6199.pdf	https://aaai.org/ojs/index.php/AAAI/article/view/3913/3791	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/12264/12001	
575	Department of Computer Science and Operations Research	11	0	None	None	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/11957/12160	http://arxiv.org/pdf/1406.2989.pdf	http://arxiv.org/pdf/1511.08400.pdf	
576	Robert Bosch GmbH	11	1	Robert Bosch GmbH	Germany	https://www.aclweb.org/anthology/P19-1072.pdf	https://openreview.net/pdf?id=ByfyHh05tQ	http://proceedings.mlr.press/v48/metzen16.pdf	
577	Nagoya Institute of Technology	11	1	Nagoya Institute of Technology	Japan	https://papers.nips.cc//paper/8419-computing-full-conformal-prediction-set-with-approximate-homotopy.pdf	http://proceedings.mlr.press/v70/suzumura17a/suzumura17a.pdf	http://proceedings.mlr.press/v28/ogawa13a.pdf	
578	Center for Advanced Intelligence Project	11	0	None	None	http://proceedings.mlr.press/v80/nitanda18a/nitanda18a.pdf	http://proceedings.mlr.press/v97/lin19b/lin19b.pdf	https://aaai.org/ojs/index.php/AAAI/article/view/3998/3876	
579	Emory University	11	1	Emory University	USA	https://www.aclweb.org/anthology/N18-1185.pdf	https://www.aclweb.org/anthology/N16-1031.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16580/16657	
580	Amazon Web Services	11	1	Amazon	USA	https://openreview.net/pdf?id=H1sUHgb0Z	http://proceedings.mlr.press/v80/balle18a/balle18a.pdf	https://www.aclweb.org/anthology/D18-1096.pdf	
581	SenseTime Research	11	1	SenseTime Research	Hong Kong	https://papers.nips.cc//paper/7356-fishnet-a-versatile-backbone-for-image-region-and-pixel-level-prediction.pdf	https://papers.nips.cc//paper/8218-synaptic-strength-for-convolutional-neural-network.pdf	https://openreview.net/pdf?id=ryggIs0cYQ	
582	Amazon Alexa AI	11	1	Amazon	USA	https://www.aclweb.org/anthology/P19-1112.pdf	https://aaai.org/ojs/index.php/AAAI/article/view/4426/4304	https://www.aclweb.org/anthology/N19-2003.pdf	
583	Ochanomizu University	11	1	Ochanomizu University	Japan	https://www.aclweb.org/anthology/N18-2065.pdf	https://www.aclweb.org/anthology/D15-1244.pdf	https://www.aclweb.org/anthology/D16-1242.pdf	
584	University of Colorado at Boulder	11	1	University of Colorado Boulder	USA	https://www.aclweb.org/anthology/N12-1021.pdf	https://www.aclweb.org/anthology/J12-4008.pdf	http://proceedings.mlr.press/v32/anaraki14.pdf	
585	Oregon Health & Science University	11	1	Oregon Health & Science University	USA	https://www.aclweb.org/anthology/N13-1021.pdf	https://papers.nips.cc//paper/5236-localized-data-fusion-for-kernel-k-means-clustering-with-application-to-cancer-biology.pdf	https://www.aclweb.org/anthology/N13-1084.pdf	
586	Priberam Labs	11	1	Priberam Labs	Portugal	https://www.aclweb.org/anthology/P15-1040.pdf	https://www.aclweb.org/anthology/P15-1138.pdf	https://www.aclweb.org/anthology/N19-1397.pdf	
587	Human Language Technology Center	11	0	None	None	https://www.aclweb.org/anthology/N16-1016.pdf	https://www.aclweb.org/anthology/C12-1142.pdf	https://www.aclweb.org/anthology/D18-1143.pdf	
588	University of Wolverhampton	11	1	University of Wolverhampton	UK	https://www.aclweb.org/anthology/D18-1528.pdf	https://www.aclweb.org/anthology/J12-2011.pdf	https://www.aclweb.org/anthology/P15-2011.pdf	
589	Data Science Institute	11	0	None	None	https://www.aclweb.org/anthology/J18-4009.pdf	https://papers.nips.cc//paper/8366-poisson-randomized-gamma-dynamical-systems.pdf	http://proceedings.mlr.press/v97/kuo19a/kuo19a.pdf	
590	Sorbonne Université	11	1	Sorbonne University	France	https://papers.nips.cc//paper/9608-learning-compositional-neural-programs-with-recursive-tree-search-and-planning.pdf	https://papers.nips.cc//paper/9073-who-is-afraid-of-big-bad-minima-analysis-of-gradient-flow-in-spiked-matrix-tensor-models.pdf	https://papers.nips.cc//paper/9434-unsupervised-object-segmentation-by-redrawing.pdf	
591	UC Santa Barbara	11	1	UC Santa Barbara	USA	https://papers.nips.cc//paper/6404-can-peripheral-representations-improve-clutter-metrics-on-complex-scenes.pdf	https://papers.nips.cc//paper/5992-compressive-spectral-embedding-sidestepping-the-svd.pdf	http://proceedings.mlr.press/v97/zhu19c/zhu19c.pdf	
592	Microsoft Dynamics	11	1	Microsoft	USA	https://papers.nips.cc//paper/7717-adversarial-text-generation-via-feature-movers-distance.pdf	https://www.aclweb.org/anthology/D19-1059.pdf	https://www.aclweb.org/anthology/P19-1648.pdf	
593	Mellon University	11	1	Mellon University	USA	https://www.aclweb.org/anthology/C14-1100.pdf	http://proceedings.mlr.press/v80/zhang18d/zhang18d.pdf	http://proceedings.mlr.press/v97/arora19a/arora19a.pdf	
594	State University	11	0	None	None	http://proceedings.mlr.press/v80/ma18a/ma18a.pdf	http://proceedings.mlr.press/v97/liu19e/liu19e.pdf	http://proceedings.mlr.press/v70/yang17b/yang17b.pdf	
595	Facebook Artificial Intelligence Research	11	1	Facebook	USA	https://www.aclweb.org/anthology/N19-1415.pdf	https://openreview.net/pdf?id=r1laEnA5Ym	https://papers.nips.cc//paper/7225-gradient-episodic-memory-for-continual-learning.pdf	
596	Bernstein Center for Computational Neuroscience	11	0	None	None	https://papers.nips.cc//paper/7950-stimulus-domain-transfer-in-recurrent-models-for-large-scale-cortical-population-prediction-on-video.pdf	https://papers.nips.cc//paper/5633-texture-synthesis-using-convolutional-neural-networks.pdf	https://papers.nips.cc//paper/4874-inferring-neural-population-dynamics-from-multiple-partial-recordings-of-the-same-neural-circuit.pdf	
597	Max Planck Institute for Biological Cybernetics	11	1	Max Planck Institute for Biological Cybernetics	Germany	https://papers.nips.cc//paper/5633-texture-synthesis-using-convolutional-neural-networks.pdf	https://papers.nips.cc//paper/5338-a-bayesian-model-for-identifying-hierarchically-organised-states-in-neural-population-activity.pdf	https://papers.nips.cc//paper/7982-generalisation-in-humans-and-deep-neural-networks.pdf	
598	The University of Texas	11	1	University of Texas at Austin	USA	http://proceedings.mlr.press/v32/yangd14.pdf	http://proceedings.mlr.press/v32/si14.pdf	http://proceedings.mlr.press/v32/yangc14.pdf	
599	Santa Fe Institute	10	0	None	None	http://proceedings.mlr.press/v32/steeg14.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/viewFile/5123/5159	https://openreview.net/pdf?id=ry_WPG-A-	
600	Institute for Integrated and Intelligent Systems	10	0	None	None	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9311/9346	https://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/viewFile/5185/5236	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8174/8737	
601	UC Santa Cruz	10	1	UC Santa Cruz	USA	https://www.aclweb.org/anthology/C18-1058.pdf	https://www.aclweb.org/anthology/D16-1131.pdf	https://www.aclweb.org/anthology/N15-1046.pdf	
602	Technische Universität München	10	1	Technical University of Munich	Germany	http://arxiv.org/pdf/1311.0701.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/viewFile/5018/5461	http://proceedings.mlr.press/v37/xiao15.pdf	
603	Institute for Advanced Computer Studies	10	0	None	None	https://www.aclweb.org/anthology/P16-1177.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/viewFile/5049/5295	https://www.aclweb.org/anthology/C18-1152.pdf	
604	University of Wisconsin–Madison	10	1	University of Wisconsin–Madison	USA	http://proceedings.mlr.press/v70/hu17a/hu17a.pdf	https://papers.nips.cc//paper/6155-active-learning-with-oracle-epiphany.pdf	https://papers.nips.cc//paper/5521-permutation-diffusion-maps-pdm-with-application-to-the-image-association-problem-in-computer-vision.pdf	
605	Utrecht University	10	1	Utrecht University	Netherlands	https://www.aclweb.org/anthology/E17-2080.pdf	https://aaai.org/ojs/index.php/AAAI/article/view/4088/3966	https://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/viewFile/6348/7054	
606	Anhui University	10	1	Anhui University	China	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16091/16740	https://papers.nips.cc//paper/6911-graph-matching-via-multiplicative-update-algorithm.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14307/14475	
607	University of São Paulo	10	1	Institute of Mathematical and Computer Sciences University of São Paulo	Brazil	https://www.aclweb.org/anthology/P17-1118.pdf	http://proceedings.mlr.press/v37/manoel15.pdf	https://www.aclweb.org/anthology/P19-1646.pdf	
608	University of Tsukuba	10	1	University of Tsukuba	Japan	https://www.aclweb.org/anthology/E14-1045.pdf	https://www.aclweb.org/anthology/D13-1023.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/12015/11773	
609	AGH University	10	1	AGH University	Poland	https://aaai.org/ojs/index.php/AAAI/article/view/4016/3894	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9674/9513	https://aaai.org/ojs/index.php/AAAI/article/view/4017/3895	
610	Fujitsu Laboratories Ltd	10	1	Fujitsu Laboratories Ltd	Japan	https://www.aclweb.org/anthology/K18-1052.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8524/8544	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/17010/16600	
611	New Mexico State University	10	1	New Mexico State University	USA	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/12156/12072	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/12093/11901	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/12417/12078	
612	University of York	10	1	University of York	UK	http://proceedings.mlr.press/v37/bai15.pdf	https://www.aclweb.org/anthology/C16-1337.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8390/8795	
613	The University of Manchester	10	1	University of Manchester	UK	https://www.aclweb.org/anthology/D19-1498.pdf	https://papers.nips.cc//paper/4766-fast-variational-inference-in-the-conjugate-exponential-family.pdf	https://aaai.org/ojs/index.php/AAAI/article/view/4172/4050	
614	University of Genoa	10	1	University of Genoa	Italy	https://papers.nips.cc//paper/7544-empirical-risk-minimization-under-fairness-constraints.pdf	https://papers.nips.cc//paper/8147-statistical-and-computational-trade-offs-in-kernel-k-means.pdf	https://openreview.net/pdf?id=Hk4dFjR5K7	
615	Independent Researcher	10	0	None	None	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/10043/9408	http://proceedings.mlr.press/v70/zoghi17a/zoghi17a.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9931/9322	
616	TU Dortmund	10	1	Technische Universität Dortmund	Germany	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9329/9425	http://proceedings.mlr.press/v97/nayebi19a/nayebi19a.pdf	https://papers.nips.cc//paper/5373-mind-the-nuisance-gaussian-process-classification-using-privileged-noise.pdf	
617	IBM China Research Lab	10	1	IBM	USA	https://www.aclweb.org/anthology/C16-1226.pdf	https://www.aclweb.org/anthology/P17-1040.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14464/13944	
618	Japan Advanced Institute of Science and Technology	10	1	Japan Advanced Institute of Science and Technology	Japan	https://www.aclweb.org/anthology/D15-1298.pdf	https://www.aclweb.org/anthology/C18-1103.pdf	https://www.aclweb.org/anthology/K18-1003.pdf	
619	Advanced Digital Sciences Center	10	0	None	None	http://proceedings.mlr.press/v28/zhang13b.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14508/13756	http://proceedings.mlr.press/v28/cai13.pdf	
620	College of Computer and Control Engineering	10	0	None	None	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14563/14260	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16510/16119	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/12073/11843	
621	Institute for Data Science	10	0	None	None	http://proceedings.mlr.press/v70/he17a/he17a.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16156/15678	https://aaai.org/ojs/index.php/AAAI/article/view/3913/3791	
622	Hasso Plattner Institute	10	0	None	None	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14755/14123	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16270/16248	https://papers.nips.cc//paper/9455-self-supervised-deep-learning-on-point-clouds-by-reconstructing-space.pdf	
623	Technische Universität Dresden	10	1	Technische Universität Dresden	Germany	https://www.aclweb.org/anthology/C18-1258.pdf	https://www.aclweb.org/anthology/N19-1050.pdf	https://www.aclweb.org/anthology/N19-1016.pdf	
624	Southern University of Science and Technology	10	1	Southern University of Science and Technology	China	https://papers.nips.cc//paper/6777-log-normality-and-skewness-of-estimated-stateaction-values-in-reinforcement-learning.pdf	https://aaai.org/ojs/index.php/AAAI/article/view/3970/3848	https://aaai.org/ojs/index.php/AAAI/article/view/4641/4519	
625	Alibaba-Zhejiang University Joint Institute of Frontier Technologies	10	1	Alibaba Zhejiang University	China	https://papers.nips.cc//paper/9291-region-mutual-information-loss-for-semantic-segmentation.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16469/16260	https://papers.nips.cc//paper/8849-deep-model-transferability-from-attribution-maps.pdf	
626	Syracuse University	10	1	Syracuse University	USA	http://proceedings.mlr.press/v70/xie17a/xie17a.pdf	https://papers.nips.cc//paper/6319-reshaped-wirtinger-flow-for-solving-quadratic-system-of-equations.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16428/16726	
627	University of Bath	10	1	University of Bath	UK	https://papers.nips.cc//paper/8427-fixing-implicit-derivatives-trust-region-based-learning-of-continuous-energy-functions.pdf	https://papers.nips.cc//paper/7325-rest-katyusha-exploiting-the-solutions-structure-via-scheduled-restart-schemes.pdf	https://papers.nips.cc//paper/8014-rendernet-a-deep-convolutional-network-for-differentiable-rendering-from-3d-shapes.pdf	
628	Harvard	10	1	Harvard University	USA	https://papers.nips.cc//paper/8408-finding-friend-and-foe-in-multi-agent-games.pdf	https://www.aclweb.org/anthology/N19-1003.pdf	http://proceedings.mlr.press/v80/kalimeris18a/kalimeris18a.pdf	
629	Hamad Bin Khalifa University	10	1	Hamad Bin Khalifa University	Qatar	https://www.aclweb.org/anthology/P16-1199.pdf	https://www.aclweb.org/anthology/P15-2113.pdf	https://www.aclweb.org/anthology/P15-1084.pdf	
